"FL_DATE","ORIGIN","DEST","DEP_TIME","ARR_TIME",
2017-01-01,"IAH","BHM","1026","1214",
2017-01-01,"FAR","ORD","0716","0912",
2017-01-01,"IAH","AMA","2126","2330",
2017-01-01,"IAH","ELP","1737","1836",
2017-01-01,"MEM","IAH","1511","1657",
2017-01-01,"MLU","IAH","0632","0738",
2017-01-01,"CLT","EWR","1118","1309",
2017-01-01,"IAH","LFT","0715","0834",
2017-01-01,"MCI","ORD","1115","1241",
2017-01-01,"IAH","XNA","1304","1435",
2017-01-01,"ORD","PWM","1339","1653",
2017-01-01,"AVP","ORD","1702","1807",
2017-01-01,"CAE","ORD","1633","1736",
2017-01-01,"ORD","MOB","1913","2143",
2017-01-01,"EWR","DCA","1439","1540",
2017-01-01,"ORD","CID","1005","1101",
2017-01-01,"EWR","RIC","1142","1256",
2017-01-01,"ORD","GRB","2051","2133",
2017-01-01,"IAH","CLE","1300","1632",
2017-01-01,"FSD","ORD","0751","0931",
2017-01-01,"JAX","IAH","0647","0832",
2017-01-01,"ORD","PVD","1341","1655",
2017-01-01,"IAH","MKE","1256","1525",
2017-01-01,"MLI","ORD","1820","1918",
2017-01-01,"IAH","CLL","1247","1320",
2017-01-01,"CLE","BOS","1631","1801",
2017-01-01,"IAH","TUL","2116","2243",
2017-01-01,"MKE","IAH","1616","1924",
2017-01-01,"MOB","IAH","1758","1942",
2017-01-01,"IAH","LBB","1534","1701",
2017-01-01,"CRW","ORD","1739","1836",
2017-01-01,"JAN","ORD","1259","1453",
2017-01-01,"ORD","JAN","0902","1109",
2017-01-01,"IAH","CRP","1139","1234",
2017-01-01,"EWR","DSM","1925","2203",
2017-01-01,"HOB","IAH","1230","1517",
2017-01-01,"CAE","IAH","1739","1946",
2017-01-01,"IAH","STL","1530","1713",
2017-01-01,"ORD","RIC","1044","1338",
2017-01-01,"PWM","EWR","1022","1203",
2017-01-01,"BTR","IAH","1538","1646",
2017-01-01,"CHS","EWR","2319","0106",
2017-01-01,"CLE","MKE","1920","1954",
2017-01-01,"CLL","IAH","1358","1437",
2017-01-01,"IAH","JAN","1643","1757",
2017-01-01,"MFE","IAH","1926","2030",
2017-01-01,"CRP","IAH","1257","1352",
2017-01-01,"IAH","MFE","1752","1905",
2017-01-01,"CRW","IAH","1703","1905",
2017-01-01,"CLE","IAH","1431","1656",
2017-01-01,"ORD","GRR","0849","1034",
2017-01-01,"COS","ORD","1118","1442",
2017-01-01,"EWR","CHA","1208","1434",
2017-01-01,"ERI","ORD","1634","1658",
2017-01-01,"EWR","CLE","1555","1734",
2017-01-01,"HRL","IAH","1611","1724",
2017-01-01,"ABQ","IAH","1700","2007",
2017-01-01,"IAH","ELP","0916","1015",
2017-01-01,"CHS","EWR","0717","0909",
2017-01-01,"ELP","IAH","1722","2026",
2017-01-01,"IAH","GRK","1556","1651",
2017-01-01,"AZO","ORD","0557","0616",
2017-01-01,"ORD","TVC","0817","1018",
2017-01-01,"STL","EWR","1054","1412",
2017-01-01,"ORD","ABE","1855","2141",
2017-01-01,"IAH","BRO","0856","1015",
2017-01-01,"ATL","CSG","1502","1548",
2017-01-01,"CSG","ATL","1616","1704",
2017-01-01,"ATL","PIA","2130","2234",
2017-01-01,"CLE","DTW","0643","0731",
2017-01-01,"ATL","CRW","1706","1819",
2017-01-01,"CRW","ATL","1849","2029",
2017-01-01,"CAE","ATL","1158","1326",
2017-01-01,"ATL","SHV","1658","1747",
2017-01-01,"SHV","ATL","1812","2100",
2017-01-01,"DTW","SYR","2027","2150",
2017-01-01,"ATL","SHV","1441","1529",
2017-01-01,"ATL","GNV","1059","1215",
2017-01-01,"GNV","ATL","1252","1413",
2017-01-01,"ATL","JAN","1840","1912",
2017-01-01,"ATL","ILM","1549","1658",
2017-01-01,"ILM","ATL","1731","1927",
2017-01-01,"ATL","PHF","1007","1134",
2017-01-01,"PHF","ATL","1358","1552",
2017-01-01,"VLD","ATL","0610","0727",
2017-01-01,"ATL","BTR","2110","2201",
2017-01-01,"DTW","PHL","0848","1008",
2017-01-01,"AGS","ATL","0624","0729",
2017-01-01,"ATL","BQK","1443","1543",
2017-01-01,"BQK","ATL","1601","1728",
2017-01-01,"BTR","ATL","0742","1022",
2017-01-01,"ATL","AGS","2235","2334",
2017-01-01,"VPS","ATL","1602","1823",
2017-01-01,"CLT","LGA","0846","1020",
2017-01-01,"ATL","BQK","1920","2022",
2017-01-01,"BNA","DTW","1636","1910",
2017-01-01,"DTW","BNA","1519","1555",
2017-01-01,"ATL","VPS","1953","2007",
2017-01-01,"AGS","ATL","0953","1052",
2017-01-01,"ATL","GSP","0858","0959",
2017-01-01,"GSP","ATL","1028","1132",
2017-01-01,"SHV","ATL","0746","1036",
2017-01-01,"ATL","GSO","1058","1227",
2017-01-01,"GSO","ATL","1253","1435",
2017-01-01,"ATL","CHA","1223","1317",
2017-01-01,"CHA","ATL","1340","1428",
2017-01-01,"ATL","GNV","1356","1510",
2017-01-01,"GNV","ATL","1536","1711",
2017-01-01,"RIC","BOS","1218","1344",
2017-01-01,"ATL","CAE","1038","1136",
2017-01-01,"CAE","ATL","1233","1333",
2017-01-01,"ATL","FAY","1226","1340",
2017-01-01,"FAY","ATL","1418","1613",
2017-01-01,"BOS","RIC","1450","1635",
2017-01-01,"BUF","DTW","1742","1853",
2017-01-01,"DTW","BUF","1537","1647",
2017-01-01,"DTW","CAK","2034","2134",
2017-01-01,"ATL","VPS","0823","0839",
2017-01-01,"VPS","ATL","0914","1148",
2017-01-01,"RIC","LGA","0649","0800",
2017-01-01,"ABE","ATL","0551","0816",
2017-01-01,"ATL","TYS","1224","1325",
2017-01-01,"TYS","ATL","1354","1502",
2017-01-01,"GRK","ATL","0605","0939",
2017-01-01,"CLE","LGA","1539","1715",
2017-01-01,"MSP","IAD","1131","1448",
2017-01-01,"ATL","FAY","1827","1933",
2017-01-01,"FAY","ATL","1955","2120",
2017-01-01,"CSG","ATL","0735","0816",
2017-01-01,"MOB","ATL","0905","1132",
2017-01-01,"ATL","MGM","1646","1641",
2017-01-01,"MGM","ATL","1704","1858",
2017-01-01,"PHL","MSP","1229","1410",
2017-01-01,"ATL","TRI","1123","1253",
2017-01-01,"TRI","ATL","1835","2005",
2017-01-01,"ATL","VLD","0906","1015",
2017-01-01,"ATL","LFT","1302","1349",
2017-01-01,"LFT","ATL","1416","1704",
2017-01-01,"ATL","LGA","0606","0807",
2017-01-01,"LGA","MIA","0929","1233",
2017-01-01,"MIA","LGA","1433","1717",
2017-01-01,"LGA","ATL","1822","2059",
2017-01-01,"ATL","DEN","2204","0017",
2017-01-01,"MIA","PHL","0639","0911",
2017-01-01,"PHL","RDU","1021","1139",
2017-01-01,"RDU","MCO","1247","1432",
2017-01-01,"MCO","BNA","1550","1646",
2017-01-01,"BNA","LAS","1740","1943",
2017-01-01,"LAS","CVG","2159","0422",
2017-01-01,"MIA","DEN","1423","1707",
2017-01-01,"DEN","ATL","1842","2327",
2017-01-01,"CLT","DEN","0652","0835",
2017-01-01,"DEN","SAT","0957","1257",
2017-01-01,"SAT","DEN","1352","1539",
2017-01-01,"DEN","SNA","1721","1847",
2017-01-01,"SNA","DEN","1926","2248",
2017-01-01,"DEN","ORD","0607","0931",
2017-01-01,"ORD","SFO","2039","2344",
2017-01-01,"DEN","AUS","1847","2149",
2017-01-01,"AUS","LAS","2233","2353",
2017-01-01,"MCO","LAS","0644","0832",
2017-01-01,"LAS","BNA","0947","1518",
2017-01-01,"BNA","MCO","1624","1909",
2017-01-01,"MCO","CLE","2015","2234",
2017-01-01,"LAS","DEN","0553","0913",
2017-01-01,"DEN","LAX","0815","0954",
2017-01-01,"LAX","ATL","1103","1812",
2017-01-01,"ATL","LAS","1857","2020",
2017-01-01,"LAS","TPA","2123","0439",
2017-01-01,"MCO","MKE","0848","1026",
2017-01-01,"MKE","MCO","1124","1516",
2017-01-01,"MCO","DTW","1621","1855",
2017-01-01,"DTW","MCO","1950","2217",
2017-01-01,"ORD","DEN","0915","1054",
2017-01-01,"DEN","PHX","1529","1712",
2017-01-01,"PHX","DTW","1756","2334",
2017-01-01,"DEN","PHL","0042","0555",
2017-01-01,"PHL","TPA","0749","1027",
2017-01-01,"TPA","PHL","1145","1359",
2017-01-01,"PHL","MIA","1505","1749",
2017-01-01,"MIA","LAS","2004","2249",
2017-01-01,"LAS","MIA","0029","0746",
2017-01-01,"CVG","PHX","0641","0902",
2017-01-01,"PHX","CVG","0959","1546",
2017-01-01,"CVG","FLL","1652","1914",
2017-01-01,"FLL","CVG","2007","2242",
2017-01-01,"MCO","COS","0903","1050",
2017-01-01,"COS","PHX","1153","1351",
2017-01-01,"PHX","COS","1444","1631",
2017-01-01,"COS","MCO","1719","2251",
2017-01-01,"DEN","TPA","0011","0540",
2017-01-01,"TPA","CLE","0715","0944",
2017-01-01,"CLE","TPA","1034","1257",
2017-01-01,"TPA","DEN","1418","1627",
2017-01-01,"DEN","LGA","1741","2313",
2017-01-01,"LGA","DEN","2357","0220",
2017-01-01,"ATL","LAX","0618","0818",
2017-01-01,"LAX","DEN","0932","1243",
2017-01-01,"DEN","LAS","1345","1434",
2017-01-01,"LAS","DEN","1518","1810",
2017-01-01,"DEN","IND","1931","2345",
2017-01-01,"IND","DEN","0553","0644",
2017-01-01,"DEN","SAN","0936","1049",
2017-01-01,"SAN","DEN","1151","1512",
2017-01-01,"DEN","PDX","1608","1740",
2017-01-01,"PDX","DEN","1840","2243",
2017-01-01,"DEN","MIA","2355","0542",
2017-01-01,"CLE","RSW","0806","1104",
2017-01-01,"RSW","CLE","1209","1440",
2017-01-01,"CLE","MCO","1558","1820",
2017-01-01,"MCO","LAX","2049","2321",
2017-01-01,"DTW","PHX","0702","0909",
2017-01-01,"PHX","ORD","1029","1459",
2017-01-01,"ORD","PHX","1553","1856",
2017-01-01,"PHX","DEN","1948","2221",
2017-01-01,"CVG","SFO","0736","1005",
2017-01-01,"SFO","DEN","1119","1515",
2017-01-01,"DEN","SFO","1613","1759",
2017-01-01,"SFO","DEN","1850","2206",
2017-01-01,"ORD","PBI","1624","2019",
2017-01-01,"PBI","ORD","2106","2304",
2017-01-01,"TPA","LAS","0755","0939",
2017-01-01,"LAS","PIT","1035","1746",
2017-01-01,"PIT","DEN","1838","2031",
2017-01-01,"DEN","CLT","2355","0456",
2017-01-01,"DEN","SFO","0707","0841",
2017-01-01,"SFO","CVG","0945","1711",
2017-01-01,"CVG","LAS","1834","1949",
2017-01-01,"LAS","ATL","2141","0420",
2017-01-01,"LAS","AUS","0041","0517",
2017-01-01,"AUS","DEN","0658","0801",
2017-01-01,"DEN","SLC","0909","1028",
2017-01-01,"SLC","DEN","1123","1236",
2017-01-01,"DEN","PIT","1409","1856",
2017-01-01,"PIT","LAS","2017","2211",
2017-01-01,"MCO","RDU","1124","1303",
2017-01-01,"RDU","PHL","1350","1509",
2017-01-01,"PHL","PGD","1607","1907",
2017-01-01,"PGD","PHL","2010","2232",
2017-01-01,"DEN","DCA","0653","1203",
2017-01-01,"DCA","DEN","1321","1539",
2017-01-01,"DEN","DCA","1717","2219",
2017-01-01,"DCA","DEN","0715","0920",
2017-01-01,"DEN","DCA","1035","1535",
2017-01-01,"DCA","DEN","1649","2013",
2017-01-01,"PHL","DEN","0620","0829",
2017-01-01,"DEN","SNA","1024","1139",
2017-01-01,"SNA","DEN","1236","1544",
2017-01-01,"DEN","LAS","2210","2320",
2017-01-01,"LAS","MCO","0013","0738",
2017-01-01,"CLE","MCO","0706","0940",
2017-01-01,"MCO","DEN","1855","2107",
2017-01-01,"ORD","LAX","1814","2058",
2017-01-01,"LAX","ORD","2247","0439",
2017-01-01,"DTW","DEN","0601","0722",
2017-01-01,"DEN","CLE","0832","1317",
2017-01-01,"CLE","DEN","1413","1646",
2017-01-01,"DEN","LAX","1818","2004",
2017-01-01,"LAX","DEN","2051","0005",
2017-01-01,"DEN","DTW","0114","0534",
2017-01-01,"MCO","DTW","0913","1138",
2017-01-01,"DTW","MCO","1235","1512",
2017-01-01,"MCO","ORD","1703","1850",
2017-01-01,"ORD","LAS","2018","2219",
2017-01-01,"MCO","MSP","1217","1438",
2017-01-01,"MSP","MCO","1532","1955",
2017-01-01,"MCO","PHL","2058","2309",
2017-01-01,"STL","DEN","1604","1835",
2017-01-01,"DEN","ORD","2003","2334",
2017-01-01,"LAS","STL","0021","0523",
2017-01-01,"STL","MCO","0741","1056",
2017-01-01,"MCO","STL","1304","1423",
2017-01-01,"STL","LAS","1542","1718",
2017-01-01,"LAS","DEN","1819","2107",
2017-01-01,"DEN","SLC","2224","2346",
2017-01-01,"SLC","DEN","0626","0745",
2017-01-01,"DEN","LAS","2016","2115",
2017-01-01,"LAS","ORD","2249","0409",
2017-01-01,"PHL","MCO","1922","2151",
2017-01-01,"MCO","PHL","0724","0938",
2017-01-01,"PHL","MCO","1038","1313",
2017-01-01,"MCO","CVG","1422","1624",
2017-01-01,"CVG","DEN","1739","1930",
2017-01-01,"DEN","STL","2051","2340",
2017-01-01,"ORD","MIA","0705","1110",
2017-01-01,"MIA","ORD","1218","1415",
2017-01-01,"ORD","DEN","1535","1714",
2017-01-01,"DEN","SLC","1910","2048",
2017-01-01,"SLC","DEN","2144","2320",
2017-01-01,"DEN","MCO","0058","0628",
2017-01-01,"ORD","MCO","0809","1146",
2017-01-01,"MCO","DEN","1248","1441",
2017-01-01,"DEN","CVG","1544","2016",
2017-01-01,"CVG","MCO","2110","2313",
2017-01-01,"DEN","MCO","0631","1215",
2017-01-01,"MCO","CLE","1456","1718",
2017-01-01,"CLE","LAS","1920","2055",
2017-01-01,"LAS","CLE","2209","0450",
2017-01-01,"DEN","TPA","0715","1250",
2017-01-01,"TPA","TTN","1348","1613",
2017-01-01,"TTN","MCO","1652","1933",
2017-01-01,"MCO","TTN","2024","2256",
2017-01-01,"MCO","CMH","0924","1135",
2017-01-01,"CMH","MCO","1236","1449",
2017-01-01,"MCO","DSM","1534","1731",
2017-01-01,"DSM","DEN","1836","1928",
2017-01-01,"PHX","DEN","0542","0736",
2017-01-01,"DEN","IAH","1502","1828",
2017-01-01,"IAH","DEN","1916","2123",
2017-01-01,"DEN","RSW","0009","0554",
2017-01-01,"RSW","IND","0812","1032",
2017-01-01,"IND","RSW","1138","1403",
2017-01-01,"RSW","DTW","1453","1747",
2017-01-01,"DTW","RSW","1831","2122",
2017-01-01,"DEN","SEA","0719","0916",
2017-01-01,"SEA","DEN","1003","1418",
2017-01-01,"DEN","CMH","1518","2001",
2017-01-01,"CMH","LAS","2047","2218",
2017-01-01,"LAS","MKE","2328","0433",
2017-01-01,"DEN","ATL","0625","1117",
2017-01-01,"ATL","SLC","1217","1445",
2017-01-01,"SLC","ATL","1622","2200",
2017-01-01,"ATL","MCO","2236","0014",
2017-01-01,"MKE","DEN","0640","0808",
2017-01-01,"DEN","MSP","0920","1209",
2017-01-01,"MSP","DEN","1310","1519",
2017-01-01,"DEN","DFW","1705","1949",
2017-01-01,"DFW","DEN","2032","2140",
2017-01-01,"DEN","MSP","2245","0126",
2017-01-01,"TTN","ATL","0703","0931",
2017-01-01,"ATL","TTN","1031","1221",
2017-01-01,"TTN","DTW","1333","1517",
2017-01-01,"DTW","TTN","1615","1741",
2017-01-01,"TTN","CLT","1824","2010",
2017-01-01,"CLT","TTN","2059","2231",
2017-01-01,"TTN","PBI","0630","0916",
2017-01-01,"PBI","TTN","1048","1315",
2017-01-01,"TTN","TPA","1415","1648",
2017-01-01,"TPA","DEN","1747","1941",
2017-01-01,"CMH","DEN","0756","0858",
2017-01-01,"DEN","BIS","0954","1224",
2017-01-01,"BIS","DEN","1323","1402",
2017-01-01,"DEN","MEM","1459","1811",
2017-01-01,"MEM","DEN","1849","2033",
2017-01-01,"DEN","PHX","2143","2337",
2017-01-01,"MSP","DEN","0602","0726",
2017-01-01,"DEN","SEA","1627","1814",
2017-01-01,"SEA","DEN","1853","2226",
2017-01-01,"MCO","ATL","0511","0632",
2017-01-01,"ATL","DEN","0731","0845",
2017-01-01,"DEN","GSO","0941","1444",
2017-01-01,"GSO","DEN","1530","1741",
2017-01-01,"DEN","BZN","1902","2038",
2017-01-01,"BZN","DEN","2118","2303",
2017-01-01,"LAS","COS","0700","0954",
2017-01-01,"COS","LAS","1043","1129",
2017-01-01,"LAS","DEN","1223","1559",
2017-01-01,"DEN","CID","1652","1940",
2017-01-01,"CID","DEN","2046","2152",
2017-01-01,"PHX","BNA","0659","1106",
2017-01-01,"BNA","PHX","1147","1434",
2017-01-01,"PHX","DSM","1535","1932",
2017-01-01,"DSM","PHX","2008","2243",
2017-01-01,"MCO","CLE","0822","1044",
2017-01-01,"CLE","MCO","1139","1403",
2017-01-01,"MCO","DEN","1505","1801",
2017-01-01,"DEN","MCO","1909","0035",
2017-01-01,"RSW","CVG","0710","0949",
2017-01-01,"CVG","RSW","1031","1252",
2017-01-01,"RSW","DEN","1353","1624",
2017-01-01,"DEN","MKE","1734","2044",
2017-01-01,"MKE","LAS","2143","2334",
2017-01-01,"MCO","DFW","0734","0930",
2017-01-01,"DFW","MCO","1015","1343",
2017-01-01,"MCO","IND","1437","1648",
2017-01-01,"IND","MCO","1813","2028",
2017-01-01,"MCO","SAN","2119","2346",
2017-01-01,"DEN","LAS","0742","0827",
2017-01-01,"LAS","SAT","0928","1403",
2017-01-01,"SAT","LAS","1500","1548",
2017-01-01,"LAS","SLC","1649","1901",
2017-01-01,"SLC","LAS","1949","2026",
2017-01-01,"LAS","CMH","2304","0537",
2017-01-01,"SAN","DEN","0613","0948",
2017-01-01,"DEN","DSM","1041","1312",
2017-01-01,"DSM","MCO","1405","1747",
2017-01-01,"MCO","SFO","1853","2202",
2017-01-01,"SFO","MCO","2320","0726",
2017-01-01,"PHX","PDX","0728","0918",
2017-01-01,"PDX","DEN","1015","1339",
2017-01-01,"DEN","MCI","1438","1754",
2017-01-01,"MCI","DEN","1832","1950",
2017-01-01,"DEN","SAN","2053","2214",
2017-01-01,"SAN","MCO","2310","0726",
2017-01-01,"DEN","PDX","0628","0809",
2017-01-01,"PDX","PHX","0909","1235",
2017-01-01,"PHX","CLE","1328","1929",
2017-01-01,"CLE","PHX","2351","0230",
2017-01-01,"KOA","OGG","1409","1455",
2017-01-01,"ITO","OGG","0804","0843",
2017-01-01,"HNL","OGG","1901","1937",
2017-01-01,"HNL","OGG","0630","0712",
2017-01-01,"OGG","HNL","0737","0815",
2017-01-01,"KOA","HNL","0823","0907",
2017-01-01,"HNL","KOA","0711","0754",
2017-01-01,"ITO","HNL","0836","0933",
2017-01-01,"HNL","ITO","0719","0814",
2017-01-01,"HNL","LIH","0721","0758",
2017-01-01,"LIH","HNL","0830","0905",
2017-01-01,"OGG","HNL","2003","2039",
2017-01-01,"OGG","ITO","0907","0948",
2017-01-01,"OGG","HNL","1554","1631",
2017-01-01,"KOA","OGG","1332","1414",
2017-01-01,"OGG","KOA","1513","1547",
2017-01-01,"ITO","HNL","1748","1846",
2017-01-01,"HNL","ITO","1626","1727",
2017-01-01,"HNL","LIH","1124","1204",
2017-01-01,"LIH","HNL","1222","1253",
2017-01-01,"OGG","HNL","0844","0921",
2017-01-01,"KOA","HNL","1615","1700",
2017-01-01,"HNL","KOA","1249","1336",
2017-01-01,"ITO","HNL","1013","1107",
2017-01-01,"OGG","ITO","1354","1440",
2017-01-01,"OGG","HNL","0815","0854",
2017-01-01,"HNL","OGG","0708","0749",
2017-01-01,"OGG","HNL","1025","1100",
2017-01-01,"HNL","KOA","1444","1538",
2017-01-01,"HNL","LIH","1802","1844",
2017-01-01,"LIH","HNL","1909","1944",
2017-01-01,"HNL","KOA","0936","1025",
2017-01-01,"LIH","HNL","1452","1527",
2017-01-01,"HNL","LIH","1339","1423",
2017-01-01,"HNL","KOA","1533","1621",
2017-01-01,"ITO","OGG","1723","1808",
2017-01-01,"HNL","LIH","1519","1601",
2017-01-01,"OGG","HNL","1154","1231",
2017-01-01,"KOA","HNL","1624","1711",
2017-01-01,"LIH","HNL","1630","1703",
2017-01-01,"ITO","HNL","1304","1401",
2017-01-01,"HNL","ITO","1608","1702",
2017-01-01,"OGG","HNL","1058","1132",
2017-01-01,"HNL","LIH","1301","1344",
2017-01-01,"LIH","HNL","1413","1455",
2017-01-01,"OGG","HNL","0608","0647",
2017-01-01,"HNL","OGG","0501","0540",
2017-01-01,"KOA","HNL","1058","1142",
2017-01-01,"HNL","KOA","1053","1140",
2017-01-01,"OGG","LIH","1103","1150",
2017-01-01,"HNL","LIH","1722","1755",
2017-01-01,"LIH","HNL","1825","1904",
2017-01-01,"OGG","HNL","1411","1449",
2017-01-01,"HNL","OGG","1331","1415",
2017-01-01,"KOA","HNL","0658","0747",
2017-01-01,"HNL","KOA","0543","0629",
2017-01-01,"OGG","LIH","1846","1932",
2017-01-01,"HNL","LIH","1916","2004",
2017-01-01,"LIH","HNL","2029","2106",
2017-01-01,"HNL","OGG","1434","1516",
2017-01-01,"KOA","HNL","1128","1219",
2017-01-01,"HNL","KOA","1015","1058",
2017-01-01,"ITO","HNL","1435","1532",
2017-01-01,"HNL","ITO","1302","1406",
2017-01-01,"HNL","OGG","1741","1823",
2017-01-01,"HNL","LIH","1647","1724",
2017-01-01,"LIH","HNL","1748","1820",
2017-01-01,"ITO","HNL","2048","2136",
2017-01-01,"HNL","ITO","1938","2026",
2017-01-01,"LIH","OGG","1232","1319",
2017-01-01,"HNL","OGG","1043","1125",
2017-01-01,"KOA","HNL","1850","1935",
2017-01-01,"HNL","KOA","1728","1816",
2017-01-01,"OGG","KOA","1526","1559",
2017-01-01,"HNL","KOA","1204","1255",
2017-01-01,"OGG","HNL","1852","1928",
2017-01-01,"KOA","HNL","1210","1252",
2017-01-01,"KOA","OGG","1036","1112",
2017-01-01,"HNL","KOA","1615","1705",
2017-01-01,"KOA","HNL","1744","1830",
2017-01-01,"LIH","OGG","1042","1131",
2017-01-01,"KOA","HNL","1608","1655",
2017-01-01,"ITO","HNL","1506","1554",
2017-01-01,"HNL","ITO","1146","1242",
2017-01-01,"LIH","OGG","1608","1654",
2017-01-01,"OGG","HNL","1729","1807",
2017-01-01,"HNL","OGG","1328","1417",
2017-01-01,"ITO","HNL","1544","1633",
2017-01-01,"HNL","ITO","1422","1519",
2017-01-01,"HNL","LIH","0823","0904",
2017-01-01,"LIH","HNL","0902","0934",
2017-01-01,"OGG","HNL","1120","1201",
2017-01-01,"HNL","OGG","0740","0823",
2017-01-01,"KOA","HNL","2020","2103",
2017-01-01,"HNL","KOA","1848","1942",
2017-01-01,"ITO","HNL","1945","2041",
2017-01-01,"HNL","ITO","1825","1916",
2017-01-01,"LIH","HNL","1955","2026",
2017-01-01,"KOA","HNL","1258","1340",
2017-01-01,"HNL","KOA","0919","1007",
2017-01-01,"HNL","OGG","0909","0951",
2017-01-01,"HNL","LIH","2143","2228",
2017-01-01,"LIH","HNL","2248","2325",
2017-01-01,"OGG","HNL","1722","1801",
2017-01-01,"HNL","OGG","1613","1651",
2017-01-01,"HNL","ITO","0642","0744",
2017-01-01,"HNL","LIH","0752","0829",
2017-01-01,"HNL","OGG","1529","1614",
2017-01-01,"OGG","HNL","1646","1721",
2017-01-01,"KOA","HNL","0757","0844",
2017-01-01,"HNL","KOA","0639","0724",
2017-01-01,"OGG","LIH","1201","1257",
2017-01-01,"OGG","KOA","1148","1226",
2017-01-01,"HNL","ITO","0802","0900",
2017-01-01,"HNL","LIH","1227","1311",
2017-01-01,"LIH","HNL","1330","1404",
2017-01-01,"HNL","LIH","1010","1052",
2017-01-01,"LIH","HNL","1127","1157",
2017-01-01,"KOA","HNL","1519","1609",
2017-01-01,"HNL","KOA","1357","1443",
2017-01-01,"HNL","LIH","1443","1529",
2017-01-01,"LIH","HNL","1603","1636",
2017-01-01,"HNL","OGG","1133","1214",
2017-01-01,"KOA","HNL","1655","1744",
2017-01-01,"OGG","LIH","1448","1537",
2017-01-01,"HNL","ITO","1755","1847",
2017-01-01,"ITO","HNL","1911","2002",
2017-01-01,"KOA","HNL","0929","1013",
2017-01-01,"HNL","KOA","0821","0906",
2017-01-01,"OGG","HNL","0929","1010",
2017-01-01,"HNL","OGG","0819","0858",
2017-01-01,"HNL","LIH","2011","2054",
2017-01-01,"LIH","HNL","2117","2159",
2017-01-01,"HNL","ITO","1716","1811",
2017-01-01,"ITO","HNL","1834","1923",
2017-01-01,"HNL","ITO","1036","1134",
2017-01-01,"ITO","HNL","1203","1258",
2017-01-01,"HNL","OGG","1007","1052",
2017-01-01,"ITO","HNL","2017","2109",
2017-01-01,"HNL","ITO","1901","1959",
2017-01-01,"LIH","HNL","1342","1425",
2017-01-01,"OGG","HNL","1320","1355",
2017-01-01,"HNL","OGG","1253","1334",
2017-01-01,"KOA","HNL","2120","2208",
2017-01-01,"HNL","KOA","2003","2046",
2017-01-01,"OGG","HNL","1504","1542",
2017-01-01,"LIH","OGG","0935","1024",
2017-01-01,"HNL","LIH","0932","1014",
2017-01-01,"OGG","HNL","2254","2329",
2017-01-01,"HNL","OGG","2143","2217",
2017-01-01,"HNL","OGG","0943","1022",
2017-01-01,"KOA","HNL","1032","1114",
2017-01-01,"OGG","HNL","1242","1318",
2017-01-01,"OGG","HNL","1818","1853",
2017-01-01,"HNL","OGG","1706","1744",
2017-01-01,"KOA","HNL","1432","1536",
2017-01-01,"OGG","HNL","2041","2116",
2017-01-01,"HNL","OGG","1942","2014",
2017-01-01,"HNL","OGG","1209","1252",
2017-01-01,"OGG","HNL","2128","2204",
2017-01-01,"HNL","OGG","2023","2108",
2017-01-01,"FLL","PHL","0909","1136",
2017-01-01,"PHL","DTW","1233","1409",
2017-01-01,"DTW","PHL","1510","1633",
2017-01-01,"PHL","FLL","1742","2040",
2017-01-01,"BOS","BWI","2106","2226",
2017-01-01,"BWI","BOS","0705","0828",
2017-01-01,"BOS","MYR","0506","0732",
2017-01-01,"MYR","FLL","0817","0953",
2017-01-01,"LAS","CLE","1009","1657",
2017-01-01,"SEA","LAS","0632","0927",
2017-01-01,"CLE","LAS","1859","2023",
2017-01-01,"LAS","SEA","2115","0003",
2017-01-01,"SAN","LAS","1052","1208",
2017-01-01,"DTW","LAS","0701","0813",
2017-01-01,"LAS","SAN","0908","1008",
2017-01-01,"IAH","BWI","0610","0941",
2017-01-01,"BWI","IAH","2158","0013",
2017-01-01,"FLL","DFW","2142","2400",
2017-01-01,"ORD","RSW","0659","1038",
